num samples: 4991
NUM_TRAIN_SAMPLES: 4991
NUM_TRAIN_BATCHES: 50
NUM_TEST_SAMPLES: 4991
NUM_TEST_BATCHES: 50
BATCH_SIZE: 100
HIDDEN_SIZE: 128
NUM_DYN_EPOCHS: 10
IS_CONTINUOUS: True
USE_MAX: False
../data/final/cml/timeseries_ba20_5k_4_onetake.pickle
../data/final/edges_ba20.pickle
CONTINUATION: False
CONT_ADDRESS: D:\Uni\BA\ColabOutputs\ba20\2020-12-10T22_50_22.113418
SEED: 0
NUM_DYN_EPOCHS: 10
NUM_DYN_EPOCHS_INIT: 40
DETECT_EARLY_CONVERGENCE: False
RESET_DYN_LEARNER_EVERY_NTH_GEN: 5
POP_SIZE: 10
NEWPOP_SIZE: 40
NUM_GEN: 45
USE_NODEWISE_EVALUATION: False
USE_EVALEPOCH_FOR_GUIDED_MUTATION: False
USE_DETERMINISTIC_EVAL: False
FORMAT: standard
--------------------- Start training ------------------------
evaluating individudal 0 - bcfde9534d3bfd59. Mean loss in evaluation epoch: 0.09896501153707504, epochs needed: 40
evaluating individudal 27 - 3406a08058cb1d12. Mean loss in evaluation epoch: 0.0663241297006607, epochs needed: 10
evaluating individudal 28 - 21c040b6ef150ccb. Mean loss in evaluation epoch: 0.06676787883043289, epochs needed: 10
evaluating individudal 29 - 960ad971306cc840. Mean loss in evaluation epoch: 0.06877787411212921, epochs needed: 10
evaluating individudal 30 - 82d5e358771b990c. Mean loss in evaluation epoch: 0.07259921729564667, epochs needed: 10
evaluating individudal 31 - a08cb551e4955a37. Mean loss in evaluation epoch: 0.06831632554531097, epochs needed: 10
evaluating individudal 32 - ece2f94012412ef6. Mean loss in evaluation epoch: 0.0684008076786995, epochs needed: 10
evaluating individudal 33 - de504d6c0c67ceb2. Mean loss in evaluation epoch: 0.0677102729678154, epochs needed: 10
evaluating individudal 34 - 9b5cb3192739af41. Mean loss in evaluation epoch: 0.06644665449857712, epochs needed: 10
evaluating individudal 35 - 183114425c3962d4. Mean loss in evaluation epoch: 0.06605866551399231, epochs needed: 10
evaluating individudal 36 - 7d989ce173ebb5e9. Mean loss in evaluation epoch: 0.06850403547286987, epochs needed: 10
evaluating individudal 37 - 79250a964230192b. Mean loss in evaluation epoch: 0.0630764588713646, epochs needed: 10
evaluating individudal 38 - 04e3c9b41c552ff7. Mean loss in evaluation epoch: 0.06505681574344635, epochs needed: 10
evaluating individudal 39 - 143391885162fcb4. Mean loss in evaluation epoch: 0.06451000273227692, epochs needed: 10
evaluating individudal 0 - cbf10d7f4bd3c4cf. Mean loss in evaluation epoch: 0.05772465094923973, epochs needed: 10
evaluating individudal 1 - 317772fd4722fdf5. Mean loss in evaluation epoch: 0.05975667014718056, epochs needed: 10
evaluating individudal 2 - e8db6856ced02359. Mean loss in evaluation epoch: 0.061618078500032425, epochs needed: 10
evaluating individudal 3 - d4d2c69bdeb370a4. Mean loss in evaluation epoch: 0.06227193772792816, epochs needed: 10
evaluating individudal 4 - 77cad032a3f9d304. Mean loss in evaluation epoch: 0.0632481500506401, epochs needed: 10
evaluating individudal 5 - eae7a0481a73215c. Mean loss in evaluation epoch: 0.06264640390872955, epochs needed: 10
evaluating individudal 6 - 9c6718c2a2ff141f. Mean loss in evaluation epoch: 0.0639333501458168, epochs needed: 10
evaluating individudal 7 - 8a2ae4f3ef6d7c72. Mean loss in evaluation epoch: 0.06648633629083633, epochs needed: 10
evaluating individudal 8 - 7140cd9330a0abe6. Mean loss in evaluation epoch: 0.06734597682952881, epochs needed: 10
evaluating individudal 9 - 2f2ae265dfbbc920. Mean loss in evaluation epoch: 0.06642451882362366, epochs needed: 10
Round 9 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: cbf10d7f4bd3c4cf, num_times_seen_before: 1
ACC: 0.8789473684210526
TPR/FPR: 0.9722222222222222, 0.14285714285714285
Loss: 0.05772465094923973
Timestamp: 10547.850288863
---------------------------------------------------------------
evaluating individudal 0 - c0d5cebf6c7a8ab1. Mean loss in evaluation epoch: 0.0851016566157341, epochs needed: 10
evaluating individudal 1 - d659bd05d4166b3e. Mean loss in evaluation epoch: 0.06704766303300858, epochs needed: 10
evaluating individudal 2 - 0b8ddd05f7f55ee8. Mean loss in evaluation epoch: 0.054346755146980286, epochs needed: 10
evaluating individudal 3 - 03a983349ea874ae. Mean loss in evaluation epoch: 0.06791083514690399, epochs needed: 10
evaluating individudal 4 - 689b20101e80d329. Mean loss in evaluation epoch: 0.07553430646657944, epochs needed: 10
evaluating individudal 5 - bdeb6e27f36efeb9. Mean loss in evaluation epoch: 0.0729319229722023, epochs needed: 10
evaluating individudal 6 - 08545b84b744749d. Mean loss in evaluation epoch: 0.06553630530834198, epochs needed: 10
evaluating individudal 7 - fe898ce9fba46e8d. Mean loss in evaluation epoch: 0.05802479758858681, epochs needed: 10
evaluating individudal 8 - d2b68ec416ac9f87. Mean loss in evaluation epoch: 0.061417996883392334, epochs needed: 10
evaluating individudal 9 - 66ae715930fe25fd. Mean loss in evaluation epoch: 0.07280981540679932, epochs needed: 10
evaluating individudal 10 - 47b564e63a869036. Mean loss in evaluation epoch: 0.06723567098379135, epochs needed: 10
evaluating individudal 11 - 56e453d9ada0dcf6. Mean loss in evaluation epoch: 0.06725073605775833, epochs needed: 10
evaluating individudal 12 - a332e72cb83fb0ee. Mean loss in evaluation epoch: 0.06085637956857681, epochs needed: 10
evaluating individudal 13 - ccfa7a4a0d334085. Mean loss in evaluation epoch: 0.06287717074155807, epochs needed: 10
evaluating individudal 14 - c7d2e4a960ea12b3. Mean loss in evaluation epoch: 0.0807863399386406, epochs needed: 10
evaluating individudal 15 - 922a29f2e7a5ac97. Mean loss in evaluation epoch: 0.05488746985793114, epochs needed: 10
evaluating individudal 16 - 7b05bb96a3eb2b07. Mean loss in evaluation epoch: 0.06396756321191788, epochs needed: 10
evaluating individudal 17 - ffcb011d73f0eeae. Mean loss in evaluation epoch: 0.07304594665765762, epochs needed: 10
evaluating individudal 18 - 36588d7bdbf15df7. Mean loss in evaluation epoch: 0.06414923816919327, epochs needed: 10
evaluating individudal 19 - f667db7d0af2f915. Mean loss in evaluation epoch: 0.06130979582667351, epochs needed: 10
evaluating individudal 20 - e679b2f005790b6d. Mean loss in evaluation epoch: 0.05705215409398079, epochs needed: 10
evaluating individudal 21 - ad413106b834dcac. Mean loss in evaluation epoch: 0.06356266140937805, epochs needed: 10
evaluating individudal 22 - e719f863b4cfa2d3. Mean loss in evaluation epoch: 0.0669882521033287, epochs needed: 10
evaluating individudal 23 - 2f629aae43d9d220. Mean loss in evaluation epoch: 0.06533458828926086, epochs needed: 10
evaluating individudal 24 - 12e83795958b04a8. Mean loss in evaluation epoch: 0.07903377711772919, epochs needed: 10
evaluating individudal 25 - 8a0de6b2fb2cbe61. Mean loss in evaluation epoch: 0.05988157168030739, epochs needed: 10
evaluating individudal 26 - b9ef1713e0eb753f. Mean loss in evaluation epoch: 0.06433534622192383, epochs needed: 10
evaluating individudal 27 - 96dd9f11adc20fc0. Mean loss in evaluation epoch: 0.06088810786604881, epochs needed: 10
evaluating individudal 28 - f7bfe1b19ee3838d. Mean loss in evaluation epoch: 0.0673387348651886, epochs needed: 10
evaluating individudal 29 - 6592962b0e1d0dc9. Mean loss in evaluation epoch: 0.05960460379719734, epochs needed: 10
evaluating individudal 30 - 27263dfd5f39d21e. Mean loss in evaluation epoch: 0.0590241402387619, epochs needed: 10
evaluating individudal 31 - 1e31d3d801b03d3e. Mean loss in evaluation epoch: 0.06484043598175049, epochs needed: 10
evaluating individudal 32 - dc42441a7a1e94b6. Mean loss in evaluation epoch: 0.059838566929101944, epochs needed: 10
evaluating individudal 33 - 6887c638ba063ce0. Mean loss in evaluation epoch: 0.07499714195728302, epochs needed: 10
evaluating individudal 34 - 667699647938d1c1. Mean loss in evaluation epoch: 0.056754063814878464, epochs needed: 10
evaluating individudal 35 - 8db038acb1f3fa1b. Mean loss in evaluation epoch: 0.07448874413967133, epochs needed: 10
evaluating individudal 36 - cd8075cbce2514a5. Mean loss in evaluation epoch: 0.07818593084812164, epochs needed: 10
evaluating individudal 37 - 8ee1b10bc0490ed1. Mean loss in evaluation epoch: 0.05789032205939293, epochs needed: 10
evaluating individudal 38 - 5ca8fe9f73dbe833. Mean loss in evaluation epoch: 0.06350260227918625, epochs needed: 10
evaluating individudal 39 - 999fabd9bb95997b. Mean loss in evaluation epoch: 0.06893226504325867, epochs needed: 10
evaluating individudal 0 - cbf10d7f4bd3c4cf. Mean loss in evaluation epoch: 0.05720234289765358, epochs needed: 10
evaluating individudal 1 - 66226fe935bd737c. Mean loss in evaluation epoch: 0.058283112943172455, epochs needed: 10
evaluating individudal 2 - 317772fd4722fdf5. Mean loss in evaluation epoch: 0.05908430740237236, epochs needed: 10
evaluating individudal 3 - 95fbd44eee4c4da3. Mean loss in evaluation epoch: 0.0587477944791317, epochs needed: 10
evaluating individudal 4 - f3c1d48f46d2c613. Mean loss in evaluation epoch: 0.060350239276885986, epochs needed: 10
evaluating individudal 5 - e8db6856ced02359. Mean loss in evaluation epoch: 0.06138598173856735, epochs needed: 10
evaluating individudal 6 - d4d2c69bdeb370a4. Mean loss in evaluation epoch: 0.05915423110127449, epochs needed: 10
evaluating individudal 7 - eae7a0481a73215c. Mean loss in evaluation epoch: 0.06252734363079071, epochs needed: 10
evaluating individudal 8 - 79250a964230192b. Mean loss in evaluation epoch: 0.06007365882396698, epochs needed: 10
evaluating individudal 9 - 77cad032a3f9d304. Mean loss in evaluation epoch: 0.06254882365465164, epochs needed: 10
Round 10 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 0b8ddd05f7f55ee8, num_times_seen_before: 0
ACC: 0.9105263157894736
TPR/FPR: 0.9722222222222222, 0.1038961038961039
Loss: 0.054346755146980286
Timestamp: 11289.189149221998
---------------------------------------------------------------
evaluating individudal 0 - 207557f65f044346. Mean loss in evaluation epoch: 0.08146882802248001, epochs needed: 40
evaluating individudal 1 - dbc19a433384140c. Mean loss in evaluation epoch: 0.08087329566478729, epochs needed: 40
evaluating individudal 2 - 06d6aa92035ac4cb. Mean loss in evaluation epoch: 0.07831663638353348, epochs needed: 40
evaluating individudal 3 - 96090826651a4490. Mean loss in evaluation epoch: 0.07033178955316544, epochs needed: 40
evaluating individudal 4 - f760c097a7f157e3. Mean loss in evaluation epoch: 0.085487499833107, epochs needed: 40
evaluating individudal 5 - 60578b64296ecd48. Mean loss in evaluation epoch: 0.08846097439527512, epochs needed: 40
evaluating individudal 6 - 9730e72c826968e6. Mean loss in evaluation epoch: 0.08073318004608154, epochs needed: 40
evaluating individudal 7 - 9412dd5af5b6081d. Mean loss in evaluation epoch: 0.07986586540937424, epochs needed: 40
evaluating individudal 8 - 6dec0778fd25e101. Mean loss in evaluation epoch: 0.06571341305971146, epochs needed: 40
evaluating individudal 9 - 6cec38b4c6201406. Mean loss in evaluation epoch: 0.08151369541883469, epochs needed: 40
evaluating individudal 10 - 800c906d0fd5689f. Mean loss in evaluation epoch: 0.06571976095438004, epochs needed: 40
evaluating individudal 11 - eb35f7a8cdf2f903. Mean loss in evaluation epoch: 0.08105378597974777, epochs needed: 40
evaluating individudal 12 - a85a46ea0a741ed3. Mean loss in evaluation epoch: 0.07312055677175522, epochs needed: 40
evaluating individudal 13 - 1011af4e5d587146. Mean loss in evaluation epoch: 0.08500532060861588, epochs needed: 40
evaluating individudal 14 - b41e5f78fe5245ff. Mean loss in evaluation epoch: 0.07843691110610962, epochs needed: 40
evaluating individudal 15 - 44978cd0e549f97b. Mean loss in evaluation epoch: 0.08152568340301514, epochs needed: 40
evaluating individudal 16 - 335ed5bc3a2fc418. Mean loss in evaluation epoch: 0.07163498550653458, epochs needed: 40
evaluating individudal 17 - a0ae739eb17e34cd. Mean loss in evaluation epoch: 0.08166003227233887, epochs needed: 40
evaluating individudal 18 - 4717958624456672. Mean loss in evaluation epoch: 0.0815524309873581, epochs needed: 40
evaluating individudal 19 - ef8ccbded7fcc683. Mean loss in evaluation epoch: 0.0801912322640419, epochs needed: 40
evaluating individudal 20 - 3666d48e991c7a79. Mean loss in evaluation epoch: 0.07398395985364914, epochs needed: 40
evaluating individudal 21 - 33e2114e56c8d85f. Mean loss in evaluation epoch: 0.07755257189273834, epochs needed: 40
evaluating individudal 22 - 936717c354b1ad8f. Mean loss in evaluation epoch: 0.08011071383953094, epochs needed: 40
evaluating individudal 23 - b15d20b622523b76. Mean loss in evaluation epoch: 0.09895626455545425, epochs needed: 40
evaluating individudal 24 - 1aa66748f7ecb304. Mean loss in evaluation epoch: 0.08293979614973068, epochs needed: 40
evaluating individudal 25 - 3623e0ab2eed3b4d. Mean loss in evaluation epoch: 0.08306539058685303, epochs needed: 40
evaluating individudal 26 - 7273c77ea1e876ae. Mean loss in evaluation epoch: 0.08134178072214127, epochs needed: 40
evaluating individudal 27 - eaca0ceec6cf3781. Mean loss in evaluation epoch: 0.07798224687576294, epochs needed: 40
evaluating individudal 28 - 50d5042a35c3dbc0. Mean loss in evaluation epoch: 0.08030994236469269, epochs needed: 40
evaluating individudal 29 - 66b8a738e07f088f. Mean loss in evaluation epoch: 0.07795210927724838, epochs needed: 40
evaluating individudal 30 - b2c52b377e868d55. Mean loss in evaluation epoch: 0.0829860270023346, epochs needed: 40
evaluating individudal 31 - e930044a4c78f438. Mean loss in evaluation epoch: 0.08211582154035568, epochs needed: 40
evaluating individudal 32 - 3e12591008e5b033. Mean loss in evaluation epoch: 0.07603751122951508, epochs needed: 40
evaluating individudal 33 - 481d19d4d40ae1c9. Mean loss in evaluation epoch: 0.07863358408212662, epochs needed: 40
evaluating individudal 34 - afbf1c28dfcb20c6. Mean loss in evaluation epoch: 0.07610214501619339, epochs needed: 40
evaluating individudal 35 - c01eae8698e91f9b. Mean loss in evaluation epoch: 0.08511682599782944, epochs needed: 40
evaluating individudal 36 - 63f2d14438d727f1. Mean loss in evaluation epoch: 0.08201508224010468, epochs needed: 40
evaluating individudal 37 - df1090f14a5af1de. Mean loss in evaluation epoch: 0.08125486224889755, epochs needed: 40
evaluating individudal 38 - 49a31a166551e319. Mean loss in evaluation epoch: 0.0723598450422287, epochs needed: 40
evaluating individudal 39 - bb3eabde17c93da9. Mean loss in evaluation epoch: 0.07275702059268951, epochs needed: 40
evaluating individudal 0 - 0b8ddd05f7f55ee8. Mean loss in evaluation epoch: 0.060619063675403595, epochs needed: 40
evaluating individudal 1 - 922a29f2e7a5ac97. Mean loss in evaluation epoch: 0.06128431111574173, epochs needed: 40
evaluating individudal 2 - 667699647938d1c1. Mean loss in evaluation epoch: 0.07148762792348862, epochs needed: 40
evaluating individudal 3 - e679b2f005790b6d. Mean loss in evaluation epoch: 0.06473463028669357, epochs needed: 40
evaluating individudal 4 - cbf10d7f4bd3c4cf. Mean loss in evaluation epoch: 0.07014695554971695, epochs needed: 40
evaluating individudal 5 - 8ee1b10bc0490ed1. Mean loss in evaluation epoch: 0.06518880277872086, epochs needed: 40
evaluating individudal 6 - fe898ce9fba46e8d. Mean loss in evaluation epoch: 0.06745021045207977, epochs needed: 40
evaluating individudal 7 - 66226fe935bd737c. Mean loss in evaluation epoch: 0.0681186318397522, epochs needed: 40
evaluating individudal 8 - 95fbd44eee4c4da3. Mean loss in evaluation epoch: 0.06650590151548386, epochs needed: 40
evaluating individudal 9 - 27263dfd5f39d21e. Mean loss in evaluation epoch: 0.08361147344112396, epochs needed: 40
Round 11 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 0b8ddd05f7f55ee8, num_times_seen_before: 1
ACC: 0.9105263157894736
TPR/FPR: 0.9722222222222222, 0.1038961038961039
Loss: 0.060619063675403595
Timestamp: 14029.332026474
---------------------------------------------------------------
evaluating individudal 0 - bb07aca11538abfe. Mean loss in evaluation epoch: 0.06580017507076263, epochs needed: 10
evaluating individudal 1 - 731e74f13283cc20. Mean loss in evaluation epoch: 0.06591144949197769, epochs needed: 10
evaluating individudal 2 - c37b65e664484450. Mean loss in evaluation epoch: 0.06754215061664581, epochs needed: 10
evaluating individudal 3 - aa2e9c86fb0b8e19. Mean loss in evaluation epoch: 0.07047642767429352, epochs needed: 10
evaluating individudal 4 - 352a90a1d97ebcda. Mean loss in evaluation epoch: 0.07075078040361404, epochs needed: 10
evaluating individudal 5 - a06e71ba2ce920e5. Mean loss in evaluation epoch: 0.07305776327848434, epochs needed: 10
evaluating individudal 6 - 95fd052df3f64c7b. Mean loss in evaluation epoch: 0.06893128901720047, epochs needed: 10
evaluating individudal 7 - 4e0e408f25f0c4bc. Mean loss in evaluation epoch: 0.06187944859266281, epochs needed: 10
evaluating individudal 8 - dd23b5bbdbf7dedd. Mean loss in evaluation epoch: 0.08236558735370636, epochs needed: 10
evaluating individudal 9 - dc4e0c8ceb0ab46d. Mean loss in evaluation epoch: 0.07313206791877747, epochs needed: 10
evaluating individudal 10 - 63d79930347c2b97. Mean loss in evaluation epoch: 0.0709160789847374, epochs needed: 10
evaluating individudal 11 - cfc72d5863be9e00. Mean loss in evaluation epoch: 0.07674571126699448, epochs needed: 10
evaluating individudal 12 - 4ae64ef4857f27c3. Mean loss in evaluation epoch: 0.07087639719247818, epochs needed: 10
evaluating individudal 13 - 5869fc1daaebad5c. Mean loss in evaluation epoch: 0.07125414907932281, epochs needed: 10
evaluating individudal 14 - 968980386c6c9179. Mean loss in evaluation epoch: 0.07162952423095703, epochs needed: 10
evaluating individudal 15 - 3f4f16ca6237c50a. Mean loss in evaluation epoch: 0.07458201795816422, epochs needed: 10
evaluating individudal 16 - e6b23ea5d5beffe9. Mean loss in evaluation epoch: 0.07626796513795853, epochs needed: 10
evaluating individudal 17 - 1dfa4954aae52e5a. Mean loss in evaluation epoch: 0.07066942751407623, epochs needed: 10
evaluating individudal 18 - 27b79412876a4f28. Mean loss in evaluation epoch: 0.08374137431383133, epochs needed: 10
evaluating individudal 19 - 9b4ca4d7a742f11d. Mean loss in evaluation epoch: 0.07749373465776443, epochs needed: 10
evaluating individudal 20 - 9db343b1558fcdee. Mean loss in evaluation epoch: 0.06650199741125107, epochs needed: 10
evaluating individudal 21 - dfe6de5bb9f22be1. Mean loss in evaluation epoch: 0.07635977119207382, epochs needed: 10
evaluating individudal 22 - b5498417e2bcb3dd. Mean loss in evaluation epoch: 0.07244119793176651, epochs needed: 10
evaluating individudal 23 - 36e128a75856d24d. Mean loss in evaluation epoch: 0.1669241040945053, epochs needed: 10
evaluating individudal 24 - b50c411d7812c08b. Mean loss in evaluation epoch: 0.07275417447090149, epochs needed: 10
evaluating individudal 25 - 2684dd6240732b2b. Mean loss in evaluation epoch: 0.06812883168458939, epochs needed: 10
evaluating individudal 26 - ff8477fa5d3dcad9. Mean loss in evaluation epoch: 0.0689321830868721, epochs needed: 10
evaluating individudal 27 - 332fe577bbca2da2. Mean loss in evaluation epoch: 0.06703316420316696, epochs needed: 10
evaluating individudal 28 - 574ab72d2c5eaad3. Mean loss in evaluation epoch: 0.07373952865600586, epochs needed: 10
evaluating individudal 29 - 5df4f5caab645cc0. Mean loss in evaluation epoch: 0.06824659556150436, epochs needed: 10
evaluating individudal 30 - de81535dd299962a. Mean loss in evaluation epoch: 0.06865523755550385, epochs needed: 10
evaluating individudal 31 - dbba3a81826f7150. Mean loss in evaluation epoch: 0.06818008422851562, epochs needed: 10
evaluating individudal 32 - 1aa95915072279f6. Mean loss in evaluation epoch: 0.07568448036909103, epochs needed: 10
evaluating individudal 33 - 2039c0074e57d8ef. Mean loss in evaluation epoch: 0.07351040840148926, epochs needed: 10
evaluating individudal 34 - bd7f481f53a5f4bb. Mean loss in evaluation epoch: 0.07861293852329254, epochs needed: 10
evaluating individudal 35 - 2ffca4a134626746. Mean loss in evaluation epoch: 0.07732205092906952, epochs needed: 10
evaluating individudal 36 - 24bc6dffbfc43933. Mean loss in evaluation epoch: 0.07526680082082748, epochs needed: 10
evaluating individudal 37 - 4e69972f0ee051d4. Mean loss in evaluation epoch: 0.06728207319974899, epochs needed: 10
evaluating individudal 38 - 459c7b3a09d73079. Mean loss in evaluation epoch: 0.07790450006723404, epochs needed: 10
evaluating individudal 39 - 4b40cac3ca6246e8. Mean loss in evaluation epoch: 0.07428254932165146, epochs needed: 10
evaluating individudal 0 - 0b8ddd05f7f55ee8. Mean loss in evaluation epoch: 0.05672037973999977, epochs needed: 10
evaluating individudal 1 - 922a29f2e7a5ac97. Mean loss in evaluation epoch: 0.05929280072450638, epochs needed: 10
evaluating individudal 2 - e679b2f005790b6d. Mean loss in evaluation epoch: 0.06608160585165024, epochs needed: 10
evaluating individudal 3 - 8ee1b10bc0490ed1. Mean loss in evaluation epoch: 0.06124328076839447, epochs needed: 10
evaluating individudal 4 - 6dec0778fd25e101. Mean loss in evaluation epoch: 0.0635615736246109, epochs needed: 10
evaluating individudal 5 - 800c906d0fd5689f. Mean loss in evaluation epoch: 0.06460264325141907, epochs needed: 10
evaluating individudal 6 - 95fbd44eee4c4da3. Mean loss in evaluation epoch: 0.06378132104873657, epochs needed: 10
evaluating individudal 7 - fe898ce9fba46e8d. Mean loss in evaluation epoch: 0.06048223376274109, epochs needed: 10
evaluating individudal 8 - 66226fe935bd737c. Mean loss in evaluation epoch: 0.06370918452739716, epochs needed: 10
evaluating individudal 9 - cbf10d7f4bd3c4cf. Mean loss in evaluation epoch: 0.06256958842277527, epochs needed: 10
Round 12 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 0b8ddd05f7f55ee8, num_times_seen_before: 2
ACC: 0.9105263157894736
TPR/FPR: 0.9722222222222222, 0.1038961038961039
Loss: 0.05672037973999977
Timestamp: 14769.507337129
---------------------------------------------------------------
evaluating individudal 0 - 8715809f569aab91. Mean loss in evaluation epoch: 0.07359349727630615, epochs needed: 10
evaluating individudal 1 - c247db7e9cff41f6. Mean loss in evaluation epoch: 0.07287216931581497, epochs needed: 10
evaluating individudal 2 - 8363424f629ff9be. Mean loss in evaluation epoch: 0.07564903050661087, epochs needed: 10
evaluating individudal 3 - 0ba4833e96ab3c13. Mean loss in evaluation epoch: 0.06143885850906372, epochs needed: 10
evaluating individudal 4 - c907c9babdb0cba4. Mean loss in evaluation epoch: 0.07624226808547974, epochs needed: 10
evaluating individudal 5 - d40e14f532546c7f. Mean loss in evaluation epoch: 0.07760430872440338, epochs needed: 10
evaluating individudal 6 - 20e92db0fd9bb2c8. Mean loss in evaluation epoch: 0.07055194675922394, epochs needed: 10
evaluating individudal 7 - 46125a5c4e431694. Mean loss in evaluation epoch: 0.07554983347654343, epochs needed: 10
evaluating individudal 8 - 93bf419f32efa2b8. Mean loss in evaluation epoch: 0.06761720776557922, epochs needed: 10
evaluating individudal 9 - c08f5507a98dc8c2. Mean loss in evaluation epoch: 0.07771825790405273, epochs needed: 10
evaluating individudal 10 - fd5d66469c631855. Mean loss in evaluation epoch: 0.06866487860679626, epochs needed: 10
evaluating individudal 11 - 274594996ff3a8d6. Mean loss in evaluation epoch: 0.07314669340848923, epochs needed: 10
evaluating individudal 12 - 5a706dcdd30fb46e. Mean loss in evaluation epoch: 0.06946299225091934, epochs needed: 10
evaluating individudal 13 - 707c65a9e1fe0cd4. Mean loss in evaluation epoch: 0.07620526850223541, epochs needed: 10
evaluating individudal 14 - d62cc7318825c358. Mean loss in evaluation epoch: 0.07182790338993073, epochs needed: 10
evaluating individudal 15 - 74b81e45afb2f8d7. Mean loss in evaluation epoch: 0.06805512309074402, epochs needed: 10
evaluating individudal 16 - da0026860e0e4df5. Mean loss in evaluation epoch: 0.07766608893871307, epochs needed: 10
evaluating individudal 17 - b1fd27090477e003. Mean loss in evaluation epoch: 0.07243555784225464, epochs needed: 10
evaluating individudal 18 - b874407269db73dd. Mean loss in evaluation epoch: 0.0679805725812912, epochs needed: 10
evaluating individudal 19 - 52b699ab3b990b39. Mean loss in evaluation epoch: 0.07347950339317322, epochs needed: 10
evaluating individudal 20 - 4b7aa420a509c3f7. Mean loss in evaluation epoch: 0.06620841473340988, epochs needed: 10
evaluating individudal 21 - 691792ffabde54ca. Mean loss in evaluation epoch: 0.06206495314836502, epochs needed: 10
evaluating individudal 22 - c43161263628e502. Mean loss in evaluation epoch: 0.0741458460688591, epochs needed: 10
evaluating individudal 23 - a5798fb72f52d939. Mean loss in evaluation epoch: 0.06878287345170975, epochs needed: 10
evaluating individudal 24 - 72bddea3e42ddbe5. Mean loss in evaluation epoch: 0.06913002580404282, epochs needed: 10
evaluating individudal 25 - ce7323ed61a03a7d. Mean loss in evaluation epoch: 0.06805900484323502, epochs needed: 10
evaluating individudal 26 - a03ba83d0aa19353. Mean loss in evaluation epoch: 0.07665573060512543, epochs needed: 10
evaluating individudal 27 - 058f83cef2f63116. Mean loss in evaluation epoch: 0.07665015012025833, epochs needed: 10
evaluating individudal 28 - 54f06439d2374081. Mean loss in evaluation epoch: 0.06511104106903076, epochs needed: 10
evaluating individudal 29 - 9eade8991afe178b. Mean loss in evaluation epoch: 0.07607000321149826, epochs needed: 10
evaluating individudal 30 - 6623593718f63f57. Mean loss in evaluation epoch: 0.06568089127540588, epochs needed: 10
evaluating individudal 31 - d8d8275855330e84. Mean loss in evaluation epoch: 0.0662340596318245, epochs needed: 10
evaluating individudal 32 - 9254fdd908fddcb9. Mean loss in evaluation epoch: 0.0743870809674263, epochs needed: 10
evaluating individudal 33 - b4085c4a2f3c4440. Mean loss in evaluation epoch: 0.06297504156827927, epochs needed: 10
evaluating individudal 34 - 311164413780fa68. Mean loss in evaluation epoch: 0.0767468512058258, epochs needed: 10
evaluating individudal 35 - c1e59702af9cc43a. Mean loss in evaluation epoch: 0.06408876925706863, epochs needed: 10
evaluating individudal 36 - 1f927ccdf63dcaa1. Mean loss in evaluation epoch: 0.06721752882003784, epochs needed: 10
evaluating individudal 37 - dc35fc89215d72b3. Mean loss in evaluation epoch: 0.0670042410492897, epochs needed: 10
evaluating individudal 38 - 915da9ff78a11970. Mean loss in evaluation epoch: 0.07450148463249207, epochs needed: 10
evaluating individudal 39 - 9e515af8106ab1ad. Mean loss in evaluation epoch: 0.06760852038860321, epochs needed: 10
evaluating individudal 0 - 0b8ddd05f7f55ee8. Mean loss in evaluation epoch: 0.05602835491299629, epochs needed: 10
evaluating individudal 1 - 922a29f2e7a5ac97. Mean loss in evaluation epoch: 0.05638746917247772, epochs needed: 10
evaluating individudal 2 - fe898ce9fba46e8d. Mean loss in evaluation epoch: 0.05898267775774002, epochs needed: 10
evaluating individudal 3 - 8ee1b10bc0490ed1. Mean loss in evaluation epoch: 0.06084746867418289, epochs needed: 10
evaluating individudal 4 - 4e0e408f25f0c4bc. Mean loss in evaluation epoch: 0.06174547225236893, epochs needed: 10
evaluating individudal 5 - cbf10d7f4bd3c4cf. Mean loss in evaluation epoch: 0.061782922595739365, epochs needed: 10
evaluating individudal 6 - 6dec0778fd25e101. Mean loss in evaluation epoch: 0.06413031369447708, epochs needed: 10
evaluating individudal 7 - 66226fe935bd737c. Mean loss in evaluation epoch: 0.061317574232816696, epochs needed: 10
evaluating individudal 8 - 95fbd44eee4c4da3. Mean loss in evaluation epoch: 0.06269241869449615, epochs needed: 10
evaluating individudal 9 - 800c906d0fd5689f. Mean loss in evaluation epoch: 0.06333509832620621, epochs needed: 10
Round 13 done. -----------------------------------------
------------------------- TRACKING ---------------------------
Matrix Hash: 0b8ddd05f7f55ee8, num_times_seen_before: 3
ACC: 0.9105263157894736
TPR/FPR: 0.9722222222222222, 0.1038961038961039
Loss: 0.05602835491299629
Timestamp: 15506.874638836
---------------------------------------------------------------
evaluating individudal 0 - c7be1322f7f11041. Mean loss in evaluation epoch: 0.0744720995426178, epochs needed: 10
evaluating individudal 1 - 367ca652943c665a. Mean loss in evaluation epoch: 0.07296442240476608, epochs needed: 10
